gid	osm_id	code	fclass	name	coordinates
794	478978509	4111	peak	Cimon del Tres	POINT(11.3972251 46.2053277)
795	478978631	4111	peak	Dosso di Segonzano	POINT(11.2921819 46.1866385)
797	479992745	4111	peak	Kalkwandspitze - Cima della Stanga	POINT(11.5129184 46.9587471)
798	480864969	4111	peak	Seebergl	POINT(11.7630283 46.932698)
799	480864975	4111	peak	Schreckwand	POINT(11.7979224 46.9434696)
800	482730723	4111	peak	Dos del Cuco	POINT(11.2452409 46.0492418)
801	482766921	4111	peak	Malgola	POINT(11.6236559 46.301123)
802	482832515	4111	peak	Lemperperg	POINT(11.3375462 46.1457866)
803	482869268	4111	peak	Fravort	POINT(11.3511386 46.0760038)
804	482869836	4111	peak	Oscivart	POINT(11.3471098 46.0775693)
805	482870631	4111	peak	Cima Panarotta	POINT(11.3344548 46.0500145)
806	482987240	4111	peak	Punta Sud di Fanes - Südliche Fanisspitze	POINT(12.0184456 46.5461575)
808	487082706	4111	peak	Casteller	POINT(11.2402045 46.0828068)
809	491470915	4111	peak	Col de Ciaulonch	POINT(11.7225528 46.53332)
810	491527427	4111	peak	Piz Forcia Rossa III	POINT(12.0354034 46.5776153)
811	495523846	4111	peak	Dosso della Clinga	POINT(11.2442454 46.1130371)
813	497543209	4111	peak	Col Rodela	POINT(11.7486236 46.4953446)
814	497544672	4111	peak	Gran Cir - Große Cirspitze - Grande Cir	POINT(11.8061912 46.5585189)
819	499560829	4111	peak	Einserkofel - Cima Una	POINT(12.3480137 46.6393134)
820	499968184	4111	peak	Piz de Lavarela - La Varella	POINT(11.9711128 46.5851256)
821	500343065	4111	peak	Cima La Fradusta	POINT(11.8734312 46.2510705)
823	501977299	4111	peak	Gänsekragenspitze - Punta di Campo	POINT(11.4356525 46.8196021)
824	503058151	4111	peak	Cristallino d'Ampezzo	POINT(12.189972 46.5816244)
825	503381085	4111	peak	Pico Setsas	POINT(11.958978 46.516128)
827	504162352	4111	peak	Pala dei Campedei	POINT(11.3521195 46.1492461)
828	507117680	4111	peak	Sassongher	POINT(11.8642984 46.5679412)
832	509271296	4111	peak	Schartlkopf	POINT(10.5619584 46.8999422)
833	509271379	4111	peak	Schafkarkopf	POINT(10.5718322 46.8925906)
834	509271402	4111	peak	Tscheyegg	POINT(10.5707597 46.888837)
836	513800778	4111	peak	Kassianspitz - Cima San Cassiano	POINT(11.4966426 46.7086294)
838	513821600	4111	peak	Fissladkopf	POINT(10.6876262 46.9431451)
839	514120783	4111	peak	Krummgampenturm	POINT(10.6627529 46.8849932)
840	514120784	4111	peak	Arzkarkopf	POINT(10.663005 46.8820964)
841	514123492	4111	peak	Östlicher Hennesiglkopf - Croda Est della Gallina	POINT(10.6603251 46.8721186)
842	514124814	4111	peak	Nördlicher Seekarkopf	POINT(10.6201224 46.8778492)
843	514128497	4111	peak	Brunnewandspitze	POINT(10.6113669 46.8832749)
844	514131957	4111	peak	Kleiner Schafkopf	POINT(10.5836558 46.8741839)
845	514131961	4111	peak	Gueser Kopf	POINT(10.5770225 46.8841071)
846	514131964	4111	peak	\N	POINT(10.5819438 46.8780549)
847	514131967	4111	peak	Arzkopf	POINT(10.5910146 46.8696991)
848	514131973	4111	peak	\N	POINT(10.5909966 46.8658286)
849	514140096	4111	peak	Gamorkopf	POINT(10.5596154 46.9059145)
850	514365408	4111	peak	Erichspitze	POINT(10.7764492 46.8494284)
852	514440388	4111	peak	Mittlere Hintereisspitze	POINT(10.7755244 46.8265643)
853	514450282	4111	peak	Hochvernaglwand - Croda Vernaga Alta	POINT(10.7587925 46.8177559)
854	514450284	4111	peak	Langtauferer Spitze - Punta Vallelunga	POINT(10.7459997 46.8047214)
855	514472510	4111	peak	Innerer Bärenbartkogel - Cima Barba d'Orso di Dentro	POINT(10.7198864 46.7998489)
856	514472518	4111	peak	Äußerer Bärenbartkogel - Cima Barba d'Orso di Fuori	POINT(10.6996478 46.7965822)
857	514511396	4111	peak	Äußere Quellspitze - Cima della Sorgente	POINT(10.7294888 46.7784582)
858	514511406	4111	peak	Egg	POINT(10.7760614 46.7905689)
859	514531394	4111	peak	Steinschlagspitze	POINT(10.7700677 46.7728234)
860	514531403	4111	peak	Hasenkofel	POINT(10.7703914 46.7686763)
861	514531405	4111	peak	Vorderer Schmied	POINT(10.7054111 46.8340422)
862	514531408	4111	peak	Hinterer Schmied	POINT(10.7088946 46.8360533)
864	514542239	4111	peak	Großer Nörderberg	POINT(10.7252559 46.8715479)
865	514542242	4111	peak	Kleiner Nörderberg	POINT(10.7251279 46.877284)
866	514542248	4111	peak	\N	POINT(10.7234227 46.8579385)
867	514542252	4111	peak	Zahn	POINT(10.7259032 46.8506066)
868	514556972	4111	peak	Wiesjagglskopf - Cima di Càrles	POINT(10.69667 46.8623701)
869	514603537	4111	peak	Hinterer Wurmkogel	POINT(11.0858914 46.8804735)
870	514603541	4111	peak	Schermerspitze	POINT(11.084316 46.8874336)
871	514603544	4111	peak	Kirchenkogel	POINT(11.0817453 46.8992835)
872	514603548	4111	peak	Kleiner Kirchenkogel	POINT(11.0742564 46.9080038)
873	514603555	4111	peak	Plattenkogel	POINT(11.0780854 46.8907598)
874	514603558	4111	peak	Vorderer Wurmkogel	POINT(11.0704686 46.8850371)
875	514614841	4111	peak	Königskogel	POINT(11.0722547 46.8585875)
876	514614850	4111	peak	Hintere Schwenzerspitze	POINT(11.0819821 46.866087)
877	514614852	4111	peak	Mittlere Schwenzerspitze	POINT(11.0830174 46.8696779)
878	514614855	4111	peak	Vordere Schwenzerspitze	POINT(11.0841147 46.8714927)
879	514639020	4111	peak	Festkogel	POINT(11.0510882 46.8521363)
880	514639025	4111	peak	Nördliche Ferwallspitze	POINT(11.0711967 46.8532929)
881	514639026	4111	peak	Südliche Ferwallspitze	POINT(11.0736281 46.8486923)
882	514680903	4111	peak	Essener Spitze	POINT(11.0767413 46.8352621)
883	514680905	4111	peak	Hoher First - Monte Principe	POINT(11.080731 46.826586)
884	514680906	4111	peak	Racinespitz	POINT(11.086735 46.8310114)
885	514680911	4111	peak	Ebener First	POINT(11.1010826 46.8259776)
886	514680912	4111	peak	Imstspitze	POINT(11.1048156 46.8273659)
887	514696830	4111	peak	Grinolspitze	POINT(11.1129423 46.847997)
888	514696834	4111	peak	\N	POINT(11.0812718 46.820662)
889	514696838	4111	peak	Kirchenkogel	POINT(11.0640744 46.8245198)
890	514696845	4111	peak	Hohe Mut	POINT(11.0304818 46.8486772)
891	514738593	4111	peak	Trinkerkogel	POINT(11.0606306 46.812784)
892	514738595	4111	peak	Scheiberkogel	POINT(11.0568482 46.807996)
893	514738596	4111	peak	Heuflerkogel	POINT(11.0643009 46.8148215)
894	514738607	4111	peak	Rotmooskogel	POINT(11.0486411 46.8078941)
895	514738609	4111	peak	Mittlerer Seelenkogel	POINT(11.0349851 46.8089366)
896	514738610	4111	peak	Vorderer Seelekogel	POINT(11.0305023 46.818812)
897	514738614	4111	peak	Eiskögele	POINT(11.0238564 46.8215542)
898	514738622	4111	peak	Hangerer	POINT(11.0180806 46.835311)
899	514738625	4111	peak	Hochebenkamm	POINT(11.0195021 46.8262953)
900	514746936	4111	peak	Rotegg	POINT(11.0374767 46.7941681)
901	514746939	4111	peak	Langtalerjochspitze	POINT(11.0333196 46.7851123)
902	514754183	4111	peak	Hochwilde (Nordgipfel)	POINT(11.0190085 46.7679577)
903	514754186	4111	peak	Annakogel	POINT(11.0114791 46.7741292)
904	514761762	4111	peak	\N	POINT(11.000873 46.7799801)
905	514761770	4111	peak	\N	POINT(10.9960503 46.7852001)
906	514774019	4111	peak	Schwärzenspitze	POINT(10.9905886 46.8125867)
907	514774021	4111	peak	\N	POINT(10.9991573 46.7991202)
908	514774022	4111	peak	\N	POINT(11.0042729 46.7950037)
909	514774023	4111	peak	\N	POINT(11.0070923 46.7921603)
910	515074193	4111	peak	Bankkogel	POINT(10.9931932 46.7670909)
911	515074199	4111	peak	Falschungsspitze	POINT(10.9879698 46.7679963)
912	515093369	4111	peak	Querkogel	POINT(10.9674368 46.7832894)
913	515093377	4111	peak	Kleinleitenspitze	POINT(10.9623805 46.7955789)
914	515107956	4111	peak	\N	POINT(10.9573944 46.8224115)
915	515120669	4111	peak	Kleiner Ramolkogel	POINT(10.9633716 46.8405745)
916	515120670	4111	peak	Mittlerer Ramolkogel	POINT(10.9630645 46.8460877)
917	515171263	4111	peak	Fanatspitze	POINT(10.9629606 46.7714868)
918	515635102	4111	peak	Mittlere Marzellspitze - Punta di Marzèl mezzo	POINT(10.9048401 46.7679641)
919	515635104	4111	peak	Mutmalkamm	POINT(10.918078 46.7909038)
920	515641667	4111	peak	Kasererwartl	POINT(10.8825967 46.7559183)
921	515641668	4111	peak	Hintere Faulwand	POINT(10.8957825 46.757194)
922	515641669	4111	peak	Marzellkammspitze	POINT(10.8720402 46.7808712)
923	515641672	4111	peak	Hauslabkogel	POINT(10.8464071 46.7872963)
924	515642802	4111	peak	Sennkogel	POINT(10.8561698 46.8047894)
925	515656546	4111	peak	Talleitspitze	POINT(10.8868972 46.8332138)
926	515659806	4111	peak	Großes Kahndl	POINT(10.8310286 46.7642243)
927	515659808	4111	peak	Schwarze Wand - Croda Nera	POINT(10.8153672 46.7757869)
928	515661340	4111	peak	Graue Wand - Croda Grigia	POINT(10.7951456 46.7729322)
929	515661342	4111	peak	Grawand - Croda delle Cornacchie	POINT(10.7996383 46.7690657)
930	515663572	4111	peak	Ulsenspitz	POINT(11.0996088 46.7611931)
931	515675203	4111	peak	Rötenspitz - Punta Rossa	POINT(11.1039315 46.7522336)
932	515675204	4111	peak	Karkopf	POINT(11.1075378 46.7865723)
933	515675207	4111	peak	Erenspitze - Cima dell'Onore	POINT(11.0776637 46.7644227)
934	515675208	4111	peak	Erenschneid/Erenspitze	POINT(11.0725081 46.7685174)
935	516012326	4111	peak	Schwemser Spitze - Punta di Oberettes	POINT(10.7332001 46.7743033)
936	516012340	4111	peak	Lagaunspitze - Punta di Lagaun	POINT(10.7391838 46.7392138)
937	516060011	4111	peak	Roter Kopf - Cima Rossa	POINT(10.6778772 46.7976702)
938	516060018	4111	peak	Rabenkopf - Cima dei Corvi	POINT(10.6728103 46.7835159)
939	516060037	4111	peak	\N	POINT(10.6850558 46.7934207)
940	516060039	4111	peak	Nördliche Valvelspitze	POINT(10.6709311 46.775085)
941	516721281	4111	peak	Westlicher Mataunkopf	POINT(10.5785601 46.8481467)
942	516838119	4111	peak	Piengkopf	POINT(10.5643697 46.8605691)
992	525846050	4111	peak	Monte Calvo	POINT(11.2604791 46.1007524)
993	526142464	4111	peak	\N	POINT(11.822873 46.5156201)
994	526182172	4111	peak	l'Antersass	POINT(11.8238256 46.5194079)
995	526261755	4111	peak	Großmutzkopf	POINT(10.4925132 46.8633052)
996	526955990	4111	peak	Dent de Mezdi	POINT(11.8297753 46.5288719)
997	526955992	4111	peak	Col Aut	POINT(11.81835 46.5107642)
998	526955993	4111	peak	Col Turont	POINT(11.8196503 46.5133502)
999	526955994	4111	peak	Piz Léch Dlacè - Eisseespitze	POINT(11.8327407 46.5142596)
1000	526955995	4111	peak	Le Ponte - Le Punte	POINT(11.8391692 46.5130139)
1001	526955996	4111	peak	Murfreitspitze	POINT(11.8057827 46.5395709)
1053	534251275	4111	peak	Punta Penia	POINT(11.8513263 46.434526)
1077	534774180	4111	peak	Sonnenburger Kopf - Colle del Castello	POINT(11.9038564 46.7890495)
1090	538047830	4111	peak	Castelloni di San Marco	POINT(11.5663455 46.0056919)
1166	552883079	4111	peak	Cima Castion	POINT(11.2335932 46.2181695)
1169	554555752	4111	peak	Toblacher Pfannhorn - Corno di Fana	POINT(12.2845216 46.782827)
1170	554884205	4111	peak	Col dala Piëres	POINT(11.7828613 46.5843985)
1242	568539751	4111	peak	Monte Priaforà	POINT(11.319407 45.7865092)
1246	570801080	4111	peak	Pizzo Alto	POINT(11.3757451 46.1054519)
1290	597636527	4111	peak	Monte Agro	POINT(11.3949348 45.9043627)
1291	597642262	4111	peak	Cima dell'Arsenale	POINT(11.4760543 45.9575545)
1292	597642263	4111	peak	Corno di Campo Verde	POINT(11.4807958 45.9716646)
1293	597642264	4111	peak	Monte Pallone	POINT(11.469688 45.9859661)
1294	597642265	4111	peak	Monte Campigoletti	POINT(11.5000623 46.0027126)
1295	597642267	4111	peak	Monte Ortigara	POINT(11.5072706 46.0074338)
1296	597642268	4111	peak	Cima Undici	POINT(11.4870645 46.0046789)
1297	597642269	4111	peak	Cima della Caldiera	POINT(11.5228026 46.0089008)
1298	597642271	4111	peak	Monte Lozze	POINT(11.5215298 45.9965963)
1299	597642274	4111	peak	Corno di Campo Bianco	POINT(11.5001039 45.9697653)
1300	597642275	4111	peak	Monte Zingarella	POINT(11.5007079 45.952888)
1301	597642277	4111	peak	Monte Colombara	POINT(11.5207252 45.9477577)
1302	597642285	4111	peak	Monte Fiaretta	POINT(11.5455599 45.9494091)
1303	597642286	4111	peak	Monte Cucco di Portule	POINT(11.4706779 45.9474239)
1304	597645665	4111	peak	Monte Meatta	POINT(11.4636859 45.9360147)
1322	600359516	4111	peak	Poggio di Col San Martino	POINT(11.9253284 45.8072903)
1323	600359517	4111	peak	Colle Piumaella	POINT(11.9283765 45.8166495)
1324	600359518	4111	peak	Colle Piumada	POINT(11.9350069 45.8191918)
1325	600359519	4111	peak	Colle Argenta	POINT(11.9473612 45.8157142)
1326	600359520	4111	peak	Col Torondo	POINT(11.9431755 45.8228727)
1327	600359521	4111	peak	Colpien	POINT(11.9514005 45.8266685)
1343	607067035	4111	peak	Monte Cengio	POINT(11.3956196 45.8107718)
1393	623181578	4111	peak	Wilder-Mann-Bühel - Col dell'uomo	POINT(11.2997866 46.4423181)
1407	650278442	4111	peak	Bergner Kreuz - Croce di Forcella Piccola	POINT(11.2128535 46.4801922)
1413	654161415	4111	peak	Kleingitsch	POINT(11.6738027 46.8542605)
1485	676620448	4111	peak	Wurmaulspitze - Cima Valmala	POINT(11.6377879 46.913973)
1486	676759451	4111	peak	Piz Rims	POINT(10.3991312 46.7333483)
1487	676759504	4111	peak	Föllakopf	POINT(10.427131 46.7222366)
1491	677494119	4111	peak	\N	POINT(12.0319284 46.6731765)
1496	684350389	4111	peak	Aussergsell - Monte Casella di Fuori	POINT(12.3270926 46.6890323)
1497	684634739	4111	peak	Seikofel - Monte Covolo	POINT(12.4129126 46.6711579)
1519	715678835	4111	peak	Col de Lasta Gran - Colle di Lasta Grande	POINT(12.0475912 46.6514072)
1528	719069649	4111	peak	Höllböden - Monte Chiaro	POINT(12.2918476 46.8651931)
1532	722739688	4111	peak	Cimon della Pala	POINT(11.8239713 46.2849069)
1556	728178767	4111	peak	Monte Peurna	POINT(11.8575235 45.9571988)
1771	741277822	4111	peak	La Pietena	POINT(11.8638332 46.1148149)
1772	741278188	4111	peak	Monte Vallazza	POINT(11.8041046 46.0915493)
1773	741278255	4111	peak	Monte Vederna	POINT(11.7884068 46.129354)
1774	741278354	4111	peak	Cima del Diavolo	POINT(11.8699724 46.1163292)
1775	741278538	4111	peak	Col di Luna	POINT(11.8304103 46.1044064)
1788	743100158	4111	peak	Monte Ramezza	POINT(11.8784669 46.1177107)
1860	753141325	4111	peak	Monte Pusta	POINT(11.2565102 45.785018)
1861	753335679	4111	peak	Cauriol Piccolo	POINT(11.5891131 46.2351848)
2090	777351490	4111	peak	Roteck - Monte Rosso	POINT(10.9842619 46.7235816)
2101	779338466	4111	peak	Altes Karl - Monte Campo Quaira	POINT(11.6029124 46.8224832)
2163	793458185	4111	peak	Cima Primaluna	POINT(11.5444263 46.1167711)
2165	793921267	4111	peak	Hollbrucker Kreuz	POINT(12.4306145 46.701121)
2166	793921290	4111	peak	Füllhorn - Corno Copia	POINT(12.3998293 46.7109899)
2167	793921437	4111	peak	Hollbrucker Egg	POINT(12.4302807 46.7026034)
2168	793929588	4111	peak	Zenzerspitz	POINT(12.4366283 46.7073041)
2182	796363326	4111	peak	Tombolin di Caldenave	POINT(11.5438917 46.1215149)
2217	804818703	4111	peak	Baitol	POINT(11.3795719 46.1606082)
2218	804820549	4111	peak	Schliverai Spitz	POINT(11.3658752 46.1568166)
2230	811729153	4111	peak	Großer Moosstock - Picco Palù	POINT(12.0225521 46.9508105)
2234	814883090	4111	peak	Rote Wand	POINT(12.1795325 46.8646289)
2242	822244352	4111	peak	Monte Castellaz	POINT(11.7952973 46.3073186)
2243	823434312	4111	peak	Kreuzjoch - Giogo della Croce	POINT(11.2926261 46.6517279)
2245	824467864	4111	peak	Col di San Giovanni	POINT(11.5463305 46.1800084)
2246	824499507	4111	peak	Seebodenspitz - Cima Pian del Lago	POINT(10.4819338 46.7581348)
2248	828135131	4111	peak	Monte Erio	POINT(11.4184045 45.8876572)
2250	830318155	4111	peak	Jaufenspitz - Cima Giovo	POINT(11.3344087 46.8342731)
2251	830333072	4111	peak	Hofmannspitze - Cima Piccola	POINT(11.1746937 46.9427241)
2252	830424707	4111	peak	Kleine Kolbenspitze	POINT(11.1535085 46.7762257)
2253	830424887	4111	peak	Mutspitz	POINT(11.1786058 46.7796096)
2254	830530746	4111	peak	Matatzspitz	POINT(11.1920388 46.7861982)
2256	832893436	4111	peak	Monte Frontal	POINT(11.8249536 45.8561618)
2265	835251562	4111	peak	Monte Setole	POINT(11.4898766 46.1539016)
2309	842294497	4111	peak	Col Quaternà	POINT(12.4723734 46.667348)
2315	846014063	4111	peak	Alberstein	POINT(12.1733179 46.7081755)
2316	846016091	4111	peak	Gampenkofel	POINT(12.3329302 46.7634308)
2317	846019454	4111	peak	Gantraste - Pausa Ganda	POINT(12.2668138 46.7055556)
2318	846019469	4111	peak	Haunoldköpfl - Piccola Rocca dei Baranci	POINT(12.2913074 46.701495)
2319	846026786	4111	peak	Lungkofel - Monte Lungo	POINT(12.1785648 46.6982015)
2320	846037915	4111	peak	Rosszogel	POINT(12.2364941 46.7793597)
2325	847259150	4111	peak	\N	POINT(10.4918685 46.7888268)
2326	847259433	4111	peak	Zehner	POINT(10.4917592 46.7899126)
2328	849854769	4111	peak	Golfen	POINT(12.2556455 46.785401)
2330	851035695	4111	peak	Hönigspitz	POINT(11.2734119 46.7309862)
2331	851616518	4111	peak	Zendleser Kofel - Col di Poma	POINT(11.8014727 46.6394148)
2356	859280963	4111	peak	Col dal Lé	POINT(11.840031 46.7150111)
2378	863731088	4111	peak	Eisenreich - Montagna del Ferro	POINT(12.4689554 46.6873014)
2424	870408618	4111	peak	Monte Toraro	POINT(11.268976 45.8624232)
2443	874440797	4111	peak	Crep da les Dodesc - Zwischenkofel - Punta delle Dodici	POINT(11.8413265 46.6135193)
2445	875513756	4111	peak	Cima della Madonna	POINT(11.8461527 46.2323027)
2450	877245616	4111	peak	Signalgipfel	POINT(11.1929738 46.9681212)
2451	877597958	4111	peak	Hoabonti	POINT(11.3739496 46.0937167)
2452	877603729	4111	peak	Monte Cola	POINT(11.3868854 46.0934691)
2453	878664911	4111	peak	Sattele	POINT(11.4564744 46.7003387)
2464	883730001	4111	peak	Piz de Corn	POINT(11.9192958 46.688573)
2467	884747693	4111	peak	Lavinores	POINT(12.0746803 46.6248512)
2508	890980608	4111	peak	Vogeltennen - Dossi d'Elvas	POINT(11.6714335 46.7347878)
2556	894092771	4111	peak	Tofana di Dentro	POINT(12.0643668 46.5572025)
2557	895471766	4111	peak	Riepenspitze	POINT(12.2967059 46.8477231)
2558	897614874	4111	peak	Egger Jöchl	POINT(11.2394597 46.6872682)
2564	902265342	4111	peak	Störes	POINT(11.9231072 46.5305378)
2565	903721885	4111	peak	Cavallazza	POINT(11.7767933 46.2787046)
2567	905159905	4111	peak	Elferspitze - Cima Undici	POINT(10.4876996 46.7766742)
2568	907115100	4111	peak	Ciampani	POINT(11.8478209 46.5963953)
2570	908531023	4111	peak	Sextner Stein - Sasso di Sesto	POINT(12.3082315 46.6390644)
2573	908784603	4111	peak	Dosso di Vigo	POINT(11.2412194 46.1277386)
2587	914121981	4111	peak	Col di Lana	POINT(11.9593527 46.4966581)
3349	920539512	4111	peak	Morgenkopf - Monte Mattina	POINT(12.2907657 46.6526106)
3350	920604767	4111	peak	Gantkofel - Cima Ganda	POINT(12.2695291 46.6931811)
3351	920604797	4111	peak	Neuner Kofel - Cima Nove	POINT(12.2623722 46.6972221)
3352	920604851	4111	peak	Schwalbenkofel - Croda dei Rondoi	POINT(12.2655365 46.6574313)
3353	920604926	4111	peak	Südlicher Bullkopf - Cima Bulla Sud	POINT(12.2607099 46.66331)
3354	920604948	4111	peak	Nördlicher Bullkopf - Cima Bulla Nord	POINT(12.2598891 46.6663838)
3355	920625315	4111	peak	Hochebenkofel - Cima Piatta Alta	POINT(12.2570968 46.6800095)
3356	921664142	4111	peak	Schwarzkopf	POINT(11.1017469 46.7418169)
3511	924003578	4111	peak	Sextener Rotwand Gipfelkreuz	POINT(12.383275 46.6453028)
3550	925957320	4111	peak	Karspitz - Punta Corno	POINT(11.6632202 46.8859653)
3551	925957390	4111	peak	Seefeldspitz - Cima di Campolago	POINT(11.6499411 46.8887591)
3552	925957567	4111	peak	Rotwand - Croda Rossa	POINT(11.6420426 46.9030568)
3553	925957651	4111	peak	Grabspitz - Cima Grava	POINT(11.6145219 46.9389756)
3554	925957900	4111	peak	Ribigenspitz	POINT(11.6413895 46.8980507)
3555	925957909	4111	peak	Eselskopf - Testa d'Asino	POINT(11.6327 46.9197612)
3556	925957910	4111	peak	Nock - Monte Campanella	POINT(11.6657523 46.8780419)
3557	925957947	4111	peak	Pfannespitz	POINT(11.6266666 46.9211767)
3558	926333205	4111	peak	Tullen	POINT(11.7751165 46.6535323)
3559	926452726	4111	peak	Neblnock - Dosso Malo	POINT(11.7532147 46.8953286)
3560	926452734	4111	peak	Dengelstein - Monte Dengolo	POINT(11.7376155 46.9111547)
3561	926452758	4111	peak	Grinth - Cima Zappa	POINT(11.7484844 46.898344)
3562	926452779	4111	peak	Eisbruggspitz - Cima Ponte di Ghiaccio	POINT(11.7421102 46.9331204)
3563	926452812	4111	peak	Schwarze Riffl - Scoglio Nero	POINT(11.7383904 46.9181104)
3564	926452900	4111	peak	Hörndle - Cima Gelata	POINT(11.7420176 46.9047933)
3565	926544414	4111	peak	Ebenkofel - Dosso Piano	POINT(12.2337372 46.6695435)
3566	926544416	4111	peak	Altensteinspitz - Punta Sasso Vecchio	POINT(12.3284896 46.6640887)
3567	926544418	4111	peak	Großer Rautkofel - Monte Rudo Grande	POINT(12.2688497 46.6477049)
3568	926544425	4111	peak	Unterebenkofel - Cima Piatta Bassa	POINT(12.2732776 46.6680222)
