index,address,city,Name,Latitude,Longitude,landform_type
landf_238,"Cava di Quarzo, Mas del Bertoldi, Faida, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos Entrà i Crozzi,46.1023851,11.2491481,mountain
landf_239,"409, Altavalle, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38047, Italia",Cembra Lisignago,Cima Castion,46.2181695,11.2335932,mountain
landf_240,"Zava, Ischia, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Pergine Valsugana,Monte Zava,46.0455087,11.2512801,mountain
landf_241,"Via degli Altipiani, Maso Michelini, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38049, Italia",Calceranica al Lago,Sommi,45.9883896,11.2435183,mountain
landf_242,"Strada forestale Cimone, Ivano-Fracena, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Castel Ivano,Monte Lefre,46.0594287,11.5489095,mountain
landf_243,"SP138, Terragnolo, Comunità della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Terragnolo,Coston dei Laghi,45.8405862,11.2188887,mountain
landf_244,"Serauta, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Quota 3153,46.433827,11.8734113,mountain
landf_245,"Monte Maggio, SP138, Terragnolo, Comunità della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Terragnolo,Monte Maggio,45.849049,11.221881,mountain
landf_246,"Strada Provinciale 71 Fersina - Avisio, Sottolona, Lases, Lona-Lases, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38040, Italia",Lona-Lases,Casteleri,46.1554119,11.2263907,mountain
landf_247,"Strada Val Freda, Lases, Lona-Lases, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38040, Italia",Lona-Lases,Castel,46.143784,11.2258889,mountain
landf_248,"Nå in tritt von Sambinélo - Sentiero dell'immaginario, Lusérn - Luserna, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38040, Italia",Luserna,Cima Norre,45.9086014,11.3462833,mountain
landf_249,"Ponte Rotto, Lusérn - Luserna, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Luserna,Monte Costesin,45.9419242,11.3573235,mountain
landf_250,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Croda dei Cirmei - Antermoiakogel,46.4817729,11.6479529,mountain
landf_251,"E706, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Corona,46.2731502,11.8367461,mountain
landf_252,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Molignon di Dentro,46.4830443,11.6505064,mountain
landf_253,"Passo Dona, Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Mantel,46.4738663,11.6711047,mountain
landf_254,"DOLO Myths Run, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Mazzin - Mazin,Crepa Neigra,46.4532674,11.7641369,mountain
landf_255,"Medel, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",Mazzin - Mazin,Col Bel,46.4479308,11.7359342,mountain
landf_256,"Strada forestale Buscapiana, Ronchi, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Imer,Cima Arinàs,46.1585271,11.7700803,mountain
landf_257,"per cima Paradisi, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canal San Bovo,Cima dei Paradisi,46.2299924,11.6628301,mountain
landf_258,"Pian da le Gialine, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Polenton,46.4673328,11.6679028,mountain
landf_259,"Via Nova, Ponte dei Busi, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Imer,Pecolet,46.1470163,11.7735853,mountain
landf_260,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mazzin - Mazin,Sas de Dona,46.4790067,11.6671095,mountain
landf_261,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mazzin - Mazin,Croda del Lago,46.4811588,11.6604555,mountain
landf_262,"Fraina, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38031, Italia",Mazzin - Mazin,Taic,46.4524887,11.7473467,mountain
landf_263,"Forcella Folga, Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Cima Folga,46.1984584,11.7546848,mountain
landf_264,"Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Cima d'Arzòn,46.2065463,11.7603182,mountain
landf_265,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mazzin - Mazin,Testone del Rifugio,46.4783562,11.6647202,mountain
landf_266,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Torre del Lago,46.4805561,11.6551154,mountain
landf_267,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Cresta del Lago,46.4806797,11.6578001,mountain
landf_268,"La Cisterna, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Mazzin - Mazin,Sòt Palacia,46.4721731,11.6885009,mountain
landf_269,"Dosso di Miola, Sinter de Cambaselga, Laita, Serraia, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dosso di Miola,46.1304976,11.2507084,mountain
landf_270,"Strada forestale Busa longa, Castelnuovo, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Castelnuovo,Monte Civeron,46.0356318,11.4860218,mountain
landf_271,"Pontara, Cadrobbi, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos del Massalon,46.1233337,11.246722,mountain
landf_272,"Sasso di Rocca, 646, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Sas Bianch de Roseal,46.4315778,11.7703335,mountain
landf_273,"Ciamp de Mez, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Sas Neigher,46.434191,11.7802112,mountain
landf_274,"Via del Cadrobol, Bugno, Palustela, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos del Sas,46.1202516,11.2516323,mountain
landf_275,"646, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Sas de Roces,46.4311841,11.7764095,mountain
landf_276,"Strada di Bedolpian, Ricaldo, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos Alt,46.1420674,11.2490494,mountain
landf_277,"Strada forestale Pian de le Vederne, Località ""Le Casere"", Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Imer,Col Camoz,46.1284606,11.8074852,mountain
landf_278,"Strada forestale ""Val dei Bergagni"", Parciocca, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos de la Parciocca,46.1279907,11.2656381,mountain
landf_279,"Acqua del Marizat, Strada Forestale ""Costalta"", Parciocca, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Tombola,46.130069,11.2656425,mountain
landf_280,"Strada Forestale ""Costalta"", Parciocca, Miola, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos del Nel,46.1315365,11.2672478,mountain
landf_281,"Strada forestale Feudo Rucadin, Stramentizzo, Molina di Fiemme, Castello-Molina di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38099, Italia",Castello di Fiemme,Rucadin,46.2565504,11.4106744,mountain
landf_282,"Via del Masét, Maset, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dosso di Sant'Anna,46.0988021,11.2345637,mountain
landf_283,"Strada forestale Val di Roda, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Agheré,46.1250785,11.85924,mountain
landf_284,"Strada Piadochin, Case Fonteghi, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Cima Piadochin,46.1365109,11.8495723,mountain
landf_285,"Strada forestale ""Bisel-Lem-Puel"", Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dosso di Puel,46.0949009,11.2284458,mountain
landf_286,"Valt, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos del Tes,46.1074683,11.2323403,mountain
landf_287,"Strada forestale Col Mares, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Imer,Col Mares,46.1203755,11.8117839,mountain
landf_288,"Pista ciclopedonale Montagnaga - Ferrari, Bernardi, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Leien,46.1033898,11.2304201,mountain
landf_289,"Strada forestale Boal Canalini - Val dei Ponti, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Col della Parrocchia,46.1233575,11.8399161,mountain
landf_290,"Strada forestale Costabella, Segadure, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Colfierech,46.1468809,11.8797632,mountain
landf_291,"Cordogné, Poit, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Cordognè,46.1433497,11.8362445,mountain
landf_292,"Via dei Bernardi, Bernardi, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos de le Morf,46.1027903,11.235109,mountain
landf_293,"Strada forestale ""Bisel-Lem-Puel"", Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dosso Alto,46.0970548,11.2233462,mountain
landf_294,"Pista ciclopedonale Montagnaga - Ferrari, Valt, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Postel,46.1091857,11.2243643,mountain
landf_295,"Strada forestale ""Bisel-Lem-Puel"", Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos de Lem,46.0961278,11.2270789,mountain
landf_296,"Caola, Puel, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Croz de le Grole,46.0934807,11.2272627,mountain
landf_297,"Via del Masét, Maset, Montagnaga, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Baselga di Pine,Dos de l'Oselera,46.0980171,11.2326216,mountain
landf_298,"Conca, Strada forestale Tognola, Malga Tognòla di Siròr, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Tognòla,46.2314201,11.7710853,mountain
landf_299,"Malga Valcigolera, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Val Cigolera,46.2590011,11.7434328,mountain
landf_300,"Locca-Vasoni, Montesover, Sover, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38048, Italia",Sover,Dos de Camorè,46.2067185,11.3419982,mountain
landf_301,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Torre Rizzi,46.4565025,11.6708483,mountain
landf_302,"Ronch, Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Aut da Muncion,46.4559343,11.6754324,mountain
landf_303,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Piz dal Sciarpel,46.4594499,11.6652177,mountain
landf_304,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Gran Cront,46.4535233,11.6514576,mountain
landf_305,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Cogol de Larsec,46.4611961,11.6541602,mountain
landf_306,"Muncion, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Spiz delle Roe di Ciampie,46.4563158,11.6690791,mountain
landf_307,"Via di Castel Rocca, Nogaré, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38045, Italia",Pergine Valsugana,Croz de la Rocca,46.0950769,11.2166567,mountain
landf_308,"Strada forestale Vallorchere, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Imer,Col di Muri,46.1134723,11.7820331,mountain
landf_309,"Parco naturale Paneveggio - Pale di San Martino, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Colbricòn Piccolo,46.2771904,11.7458507,mountain
landf_310,"San Lorenzo, Croce, Stalletta, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Borgo Valsugana,Rocchetta,46.0429303,11.4530026,mountain
landf_311,"Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Costazza,46.3013681,11.8034879,mountain
landf_312,"chiesa di San Lorenzo, Strada forestale San Lorenzo, Pràe, Fastro, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Borgo Valsugana,San Lorenzo,46.0253596,11.4393899,mountain
landf_313,"Baldal, Palai en Bersntol - Palù del Fersina, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Pala dei Campedei,46.1492461,11.3521195,mountain
landf_314,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Cima d'Ezze,46.1306345,11.4019971,mountain
landf_315,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Sopra Conella,46.1141703,11.3938115,mountain
landf_316,"Busa del Carl, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Monte Conca,46.14704,11.38443,mountain
landf_317,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Sasso Rosso,46.12133,11.3996317,mountain
landf_318,"337, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Punta Cés,46.2682316,11.7556107,mountain
landf_319,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Cima di Sette Selle,46.1279858,11.3986979,mountain
landf_320,"Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Punta Rolle,46.2938788,11.801805,mountain
landf_321,"Rifugio Erdemolo, Maso Lenzi, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Monte Hoamonder,46.1267528,11.3907015,mountain
landf_322,"Rifugio Erdemolo, Maso Lenzi, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Stocher,46.1207161,11.3706209,mountain
landf_323,"Paradiso, 15, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Tognazza,46.2879833,11.7865908,mountain
landf_324,"Bus Di Sotto, Canal San Bovo, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canal San Bovo,Tognòla,46.2334155,11.7263169,mountain
landf_325,"Valcigolera, Strada forestale Valcigolera, Malga Valcigolera, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Tognòla,46.2512687,11.7535236,mountain
landf_326,"Selva De Mulon, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Gran Vernel,46.4423985,11.8321343,mountain
landf_327,"Ippovia del Trentino orientale, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Palu del Fersina Palai en Bersntol,Crozzon,46.1392497,11.3296052,mountain
landf_328,"Strada Provinciale 246 di Celado, Sottomolizza, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Castello Tesino,Col della Cimogna,46.0189579,11.6641593,mountain
landf_329,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Cime di Saleri,46.124539,11.4103204,mountain
landf_330,"Valle degli orti, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Cima Terra Bianca,46.1161011,11.3896896,mountain
landf_331,"Ippovia del Trentino orientale, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Palu del Fersina Palai en Bersntol,Tèrmen,46.1401583,11.3313608,mountain
landf_332,"Al passo Polpen, Jerger - Tolleri, Palai en Bersntol - Palù del Fersina, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Palu del Fersina Palai en Bersntol,Cimon di Pontara,46.148525,11.3473613,mountain
landf_333,"Sentiero alpinistico Fratelli Giuliani, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Palu del Fersina Palai en Bersntol,Cima Colombara,46.132452,11.4028512,mountain
landf_334,"Strada forestale Itene, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello di Fiemme,Formentone,46.2374628,11.5670853,mountain
landf_335,"Val Di Caldenave, Scurelle, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Scurelle,Cima Delle Tavarade,46.1365,11.5351,mountain
landf_336,"Strada Forestale Valpiana - Croce, Cere, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Telve,Tombolo Di Montaletto,46.1554,11.5019,mountain
landf_337,"per Cima Corma, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello Tesino,Cima Corma,46.1858278,11.5953556,mountain
landf_338,"Sentiero per il Cimon de le Buse de l'Oro, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cavalese,Cimon Di Busa Della Neve,46.2035055,11.5216308,mountain
landf_339,"Strada forestale Cinque Croci, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pieve Tesino,Col Degli Uccelli,46.1897793,11.5559161,mountain
landf_340,"Buse Belle, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello Tesino,Col del vento,46.1851244,11.6126169,mountain
landf_341,"Bivacco Nada Teatin, Strada forestale Itene, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello di Fiemme,Il Frate,46.2322876,11.5650183,mountain
landf_342,"Forcella Tellina, Trodo dei Aseni, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pieve Tesino,Punta Socede,46.1667926,11.5870007,mountain
landf_343,"Strada Provinciale del Passo del Manghen, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Telve,Cima Di Valsolero,46.1676585,11.4492027,mountain
landf_344,"Osservatorio Austroungarico Monte Rust, Via Roma, Chiesa, Lavarone, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38046, Italia",Folgaria,Monte Rust,45.9383814,11.2446995,mountain
landf_345,"Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Coltorondo,46.2557232,11.638678,mountain
landf_346,"Baito ex Mandre Muro, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello di Fiemme,Cimon di Cadinello,46.23094,11.5406314,mountain
landf_347,"1° tornante, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Bocia De L' Ors,46.4465,11.8048,mountain
landf_348,"P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Soraga di Fassa,Cima dell'Uomo,46.4062271,11.808922,mountain
landf_349,"1° tornante, Penìa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Coi de Lèstes,46.4475,11.8039,mountain
landf_350,"Ciamorciaa, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Col Dal Baranchie,46.4571,11.8483,mountain
landf_351,"Military Kitchen, SS641, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Col De Bousc,46.4531748,11.8598399,mountain
landf_352,"Ciamp de Mez, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Col Del Paluf,"46,428",11.8014,mountain
landf_353,"Sot Vernel, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,La Spires,46.4449,11.8126,mountain
landf_354,"A Corona Alta, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello di Fiemme,Corona Alta,46.2417244,11.5349502,mountain
landf_355,"Sot Vernel, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Pèla de Vernel,46.4459189,11.8157314,mountain
landf_356,"Baito ex Mandre Muro, Panchià, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello di Fiemme,Sass della Bara,46.2291565,11.5567016,mountain
landf_357,"Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Soraga di Fassa,Ponta del Ciadin,46.4058,11.8043,mountain
landf_358,"Capanna Punta Penia, Via Ferrata Marmolada Cresta Ovest, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Punta Rocca,46.4343771,11.8564677,mountain
landf_359,"Col dal Pisol, Pera, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",San Giovanni di Fassa-Sen Jan,Sas de Pere da Fech,46.4401201,11.7109197,mountain
